Position,Relative_Likelihood
281,1.1499014121999664E30
282,1.1499014121999664E30
283,1.1499014121999664E30
284,1.1499014121999664E30
285,1.1499014121999664E30
286,1.1499014121999664E30
287,1.1499014121999664E30
288,1.1499014121999664E30
289,1.1499014121999664E30
290,1.1499014121999664E30
291,1.1499014121999664E30
292,1.1499014121999664E30
293,1.1499014121999664E30
294,1.1499014121999664E30
295,1.1499014121999664E30
296,1.1499014121999664E30
297,1.1499014121999664E30
298,1.1499014121999664E30
299,1.1499014121999664E30
300,1.1499014121999664E30
301,1.1499014121999664E30
302,1.1499014121999664E30
303,1.1499014121999664E30
304,1.1499014121999664E30
305,1.1499014121999664E30
306,1.1499014121999664E30
307,1.1499014121999664E30
308,1.1499014121999664E30
309,1.1499014121999664E30
310,1.1499014121999664E30
311,1.1499014121999664E30
312,1.1499014121999664E30
313,1.1499014121999664E30
314,1.1499014121999664E30
315,1.1499014121999664E30
316,1.1499014121999664E30
317,1.1499014121999664E30
318,1.1499014121999664E30
319,1.1499014121999664E30
320,1.1499014121999664E30
321,1.1499014121999664E30
322,1.1499014121999664E30
323,1.1499014121999664E30
324,1.1499014121999664E30
325,1.1499014121999664E30
326,1.1499014121999664E30
327,1.1499014121999664E30
328,1.1499014121999664E30
329,1.1499014121999664E30
330,1.1499014121999664E30
331,1.1499014121999664E30
332,1.1499014121999664E30
333,1.1499014121999664E30
334,1.1499014121999664E30
335,1.1499014121999664E30
336,1.1499014121999664E30
337,1.1499014121999664E30
338,1.1499014121999664E30
339,1.1499014121999664E30
340,1.1499014121999664E30
341,1.1499014121999664E30
342,1.1499014121999664E30
343,1.1499014121999664E30
344,1.1499014121999664E30
345,1.1499014121999664E30
346,1.1499014121999664E30
347,1.1499014121999664E30
348,1.1499014121999664E30
349,1.1499014121999664E30
350,1.1499014121999664E30
351,1.1499014121999664E30
352,1.1499014121999664E30
353,1.1499014121999664E30
354,1.1499014121999664E30
355,1.1499014121999664E30
356,1.1499014121999664E30
357,1.1499014121999664E30
358,1.1499014121999664E30
359,1.1499014121999664E30
360,1.1499014121999664E30
361,1.1499014121999664E30
362,1.1499014121999664E30
363,1.1499014121999664E30
364,1.1499014121999664E30
365,1.1499014121999664E30
366,1.1499014121999664E30
367,1.1499014121999664E30
368,1.1499014121999664E30
369,1.1499014121999664E30
370,1.1499014121999664E30
371,1.1499014121999664E30
372,1.1499014121999664E30
373,1.1499014121999664E30
374,1.1499014121999664E30
375,1.1499014121999664E30
376,1.1499014121999664E30
377,1.1499014121999664E30
378,1.1499014121999664E30
379,1.1499014121999664E30
380,1.1499014121999664E30
381,1.1499014121999664E30
382,1.1499014121999664E30
383,1.1499014121999664E30
384,1.1499014121999664E30
385,1.1499014121999664E30
386,1.1499014121999664E30
387,1.1499014121999664E30
388,1.1499014121999664E30
389,1.1499014121999664E30
390,1.1499014121999664E30
391,1.1499014121999664E30
392,1.1499014121999664E30
393,1.1499014121999664E30
394,1.1499014121999664E30
395,1.1499014121999664E30
396,1.1499014121999664E30
397,1.1499014121999664E30
398,1.1499014121999664E30
399,1.1499014121999664E30
400,1.1499014121999664E30
401,1.1499014121999664E30
402,1.1499014121999664E30
403,1.1499014121999664E30
404,1.1499014121999664E30
405,1.1499014121999664E30
406,1.1499014121999664E30
407,1.1499014121999664E30
408,1.1499014121999664E30
409,1.1499014121999664E30
410,1.1499014121999664E30
411,1.1499014121999664E30
412,1.1499014121999664E30
413,1.1499014121999664E30
414,1.1499014121999664E30
415,1.1499014121999664E30
416,1.1499014121999664E30
417,1.1499014121999664E30
418,1.1499014121999664E30
419,1.1499014121999664E30
420,1.1499014121999664E30
421,1.1499014121999664E30
422,1.1499014121999664E30
423,1.1499014121999664E30
424,1.1499014121999664E30
425,1.1499014121999664E30
426,1.1499014121999664E30
427,1.1499014121999664E30
428,1.1499014121999664E30
429,1.1499014121999664E30
430,1.1499014121999664E30
431,1.1499014121999664E30
432,1.1499014121999664E30
433,1.1499014121999664E30
434,1.1499014121999664E30
435,1.1499014121999664E30
436,1.1499014121999664E30
437,1.1499014121999664E30
438,1.1499014121999664E30
439,1.1499014121999664E30
440,1.1499014121999664E30
441,1.1499014121999664E30
442,1.1499014121999664E30
443,1.1499014121999664E30
444,1.1499014121999664E30
445,1.1499014121999664E30
446,1.1499014121999664E30
447,1.1499014121999664E30
448,1.1499014121999664E30
449,1.1499014121999664E30
450,1.1499014121999664E30
451,1.1499014121999664E30
452,1.1499014121999664E30
453,1.1499014121999664E30
454,1.1499014121999664E30
455,1.1499014121999664E30
456,1.1499014121999664E30
457,1.1499014121999664E30
458,1.1499014121999664E30
459,1.1499014121999664E30
460,1.1499014121999664E30
461,1.1499014121999664E30
462,1.1499014121999664E30
463,1.2517757748314123E9
464,1.2517757748314123E9
465,1.2517757748314123E9
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
