Position,Relative_Likelihood
85,1.9056526707527299E37
86,1.9056526707527299E37
87,1.9056526707527299E37
88,1.9056526707527299E37
89,1.9056526707527299E37
90,1.9056526707527299E37
91,1.9056526707527299E37
92,1.9056526707527299E37
93,1.9056526707527299E37
94,1.9056526707527299E37
95,1.9056526707527299E37
96,1.9056526707527299E37
97,1.9056526707527299E37
98,1.9056526707527299E37
99,1.9056526707527299E37
100,1.9056526707527299E37
101,1.9056526707527299E37
102,1.9056526707527299E37
103,1.9056526707527299E37
104,1.9056526707527299E37
105,1.9056526707527299E37
106,1.9056526707527299E37
107,1.9056526707527299E37
108,1.9056526707527299E37
109,1.9056526707527299E37
110,1.9056526707527299E37
111,1.9056526707527299E37
112,1.9056526707527299E37
113,1.9056526707527299E37
114,2.901435069735696E38
115,2.901435069735696E38
116,2.901435069735696E38
117,2.901435069735696E38
118,2.901435069735696E38
119,2.901435069735696E38
120,2.901435069735696E38
121,2.901435069735696E38
122,2.901435069735696E38
123,2.901435069735696E38
124,2.901435069735696E38
125,2.901435069735696E38
126,2.901435069735696E38
127,2.901435069735696E38
128,2.901435069735696E38
129,2.901435069735696E38
130,2.901435069735696E38
131,2.901435069735696E38
132,2.901435069735696E38
133,2.901435069735696E38
134,2.901435069735696E38
135,2.901435069735696E38
136,2.901435069735696E38
137,2.901435069735696E38
138,2.901435069735696E38
139,2.901435069735696E38
140,2.901435069735696E38
141,2.901435069735696E38
142,2.901435069735696E38
143,2.901435069735696E38
144,2.901435069735696E38
145,2.901435069735696E38
146,2.901435069735696E38
147,2.901435069735696E38
148,2.901435069735696E38
149,2.901435069735696E38
150,2.901435069735696E38
151,2.901435069735696E38
152,2.901435069735696E38
153,2.901435069735696E38
154,2.901435069735696E38
155,2.901435069735696E38
156,2.901435069735696E38
157,2.901435069735696E38
158,2.901435069735696E38
159,2.901435069735696E38
160,2.901435069735696E38
161,2.901435069735696E38
162,2.901435069735696E38
163,2.901435069735696E38
164,2.901435069735696E38
165,2.901435069735696E38
166,2.901435069735696E38
167,2.901435069735696E38
168,2.901435069735696E38
169,2.901435069735696E38
170,2.901435069735696E38
171,2.901435069735696E38
172,2.901435069735696E38
173,2.901435069735696E38
174,2.901435069735696E38
175,2.901435069735696E38
176,2.901435069735696E38
177,2.901435069735696E38
178,2.901435069735696E38
179,2.901435069735696E38
180,2.901435069735696E38
181,2.901435069735696E38
182,2.901435069735696E38
183,2.901435069735696E38
184,2.901435069735696E38
185,2.901435069735696E38
186,2.901435069735696E38
187,2.901435069735696E38
188,2.901435069735696E38
189,2.901435069735696E38
190,2.901435069735696E38
191,2.901435069735696E38
192,2.901435069735696E38
193,2.901435069735696E38
194,2.901435069735696E38
195,2.901435069735696E38
196,2.901435069735696E38
197,2.901435069735696E38
198,2.901435069735696E38
199,2.901435069735696E38
200,2.901435069735696E38
201,2.901435069735696E38
202,2.901435069735696E38
203,2.901435069735696E38
204,2.901435069735696E38
205,2.901435069735696E38
206,2.901435069735696E38
207,2.901435069735696E38
208,2.901435069735696E38
209,2.901435069735696E38
210,2.901435069735696E38
211,2.901435069735696E38
212,2.901435069735696E38
213,2.901435069735696E38
214,2.901435069735696E38
215,2.901435069735696E38
216,2.901435069735696E38
217,2.901435069735696E38
218,2.901435069735696E38
219,2.901435069735696E38
220,2.901435069735696E38
221,2.901435069735696E38
222,2.901435069735696E38
223,2.901435069735696E38
224,2.901435069735696E38
225,2.901435069735696E38
226,2.901435069735696E38
227,2.901435069735696E38
228,2.901435069735696E38
229,2.901435069735696E38
230,2.901435069735696E38
231,2.901435069735696E38
232,2.901435069735696E38
233,2.901435069735696E38
234,2.901435069735696E38
235,2.901435069735696E38
236,2.901435069735696E38
237,2.901435069735696E38
238,2.901435069735696E38
239,2.901435069735696E38
240,2.901435069735696E38
241,2.901435069735696E38
242,2.901435069735696E38
243,2.901435069735696E38
244,2.901435069735696E38
245,2.901435069735696E38
246,2.901435069735696E38
247,2.901435069735696E38
248,2.901435069735696E38
249,2.901435069735696E38
250,2.901435069735696E38
251,2.901435069735696E38
252,2.901435069735696E38
253,2.901435069735696E38
254,2.901435069735696E38
255,2.901435069735696E38
256,2.901435069735696E38
257,2.901435069735696E38
258,2.901435069735696E38
259,2.901435069735696E38
260,2.901435069735696E38
261,2.901435069735696E38
262,2.901435069735696E38
263,2.901435069735696E38
264,2.901435069735696E38
265,2.901435069735696E38
266,2.901435069735696E38
267,2.901435069735696E38
268,2.901435069735696E38
269,2.901435069735696E38
270,2.901435069735696E38
271,2.901435069735696E38
272,2.901435069735696E38
273,2.901435069735696E38
274,2.901435069735696E38
275,2.901435069735696E38
276,2.901435069735696E38
277,2.901435069735696E38
278,2.901435069735696E38
279,2.901435069735696E38
280,2.901435069735696E38
281,2.901435069735696E38
282,2.901435069735696E38
283,2.901435069735696E38
284,2.901435069735696E38
285,2.901435069735696E38
286,2.901435069735696E38
287,2.901435069735696E38
288,2.901435069735696E38
289,2.901435069735696E38
290,2.901435069735696E38
291,2.901435069735696E38
292,2.901435069735696E38
293,2.901435069735696E38
294,2.901435069735696E38
295,2.901435069735696E38
296,2.901435069735696E38
297,2.901435069735696E38
298,2.901435069735696E38
299,2.901435069735696E38
300,2.901435069735696E38
301,2.901435069735696E38
302,2.901435069735696E38
303,2.901435069735696E38
304,2.901435069735696E38
305,2.901435069735696E38
306,2.901435069735696E38
307,2.901435069735696E38
308,2.901435069735696E38
309,2.901435069735696E38
310,2.901435069735696E38
311,2.901435069735696E38
312,2.901435069735696E38
313,2.901435069735696E38
314,2.901435069735696E38
315,2.901435069735696E38
316,2.901435069735696E38
317,2.901435069735696E38
318,2.901435069735696E38
319,2.901435069735696E38
320,2.901435069735696E38
321,2.901435069735696E38
322,2.901435069735696E38
323,2.901435069735696E38
324,2.901435069735696E38
325,2.901435069735696E38
326,2.901435069735696E38
327,2.901435069735696E38
328,2.901435069735696E38
329,2.901435069735696E38
330,2.901435069735696E38
331,2.901435069735696E38
332,2.901435069735696E38
333,2.901435069735696E38
334,2.901435069735696E38
335,2.901435069735696E38
336,2.901435069735696E38
337,2.901435069735696E38
338,2.901435069735696E38
339,2.901435069735696E38
340,2.901435069735696E38
341,2.901435069735696E38
342,2.901435069735696E38
343,2.901435069735696E38
344,2.901435069735696E38
345,2.901435069735696E38
346,2.901435069735696E38
347,2.901435069735696E38
348,2.901435069735696E38
349,2.901435069735696E38
350,2.901435069735696E38
351,2.901435069735696E38
352,2.901435069735696E38
353,2.901435069735696E38
354,2.901435069735696E38
355,2.901435069735696E38
356,2.901435069735696E38
357,2.901435069735696E38
358,2.901435069735696E38
359,2.901435069735696E38
360,2.901435069735696E38
361,2.901435069735696E38
362,2.901435069735696E38
363,2.901435069735696E38
364,2.901435069735696E38
365,2.901435069735696E38
366,2.901435069735696E38
367,2.901435069735696E38
368,2.901435069735696E38
369,2.901435069735696E38
370,2.901435069735696E38
371,2.901435069735696E38
372,2.901435069735696E38
373,2.901435069735696E38
374,2.901435069735696E38
375,2.901435069735696E38
376,2.901435069735696E38
377,2.901435069735696E38
378,2.901435069735696E38
379,2.901435069735696E38
380,2.901435069735696E38
381,2.901435069735696E38
382,2.901435069735696E38
383,2.901435069735696E38
384,2.901435069735696E38
385,2.901435069735696E38
386,2.901435069735696E38
387,2.901435069735696E38
388,2.901435069735696E38
389,2.901435069735696E38
390,2.901435069735696E38
391,2.901435069735696E38
392,2.901435069735696E38
393,2.901435069735696E38
394,2.901435069735696E38
395,2.901435069735696E38
396,2.901435069735696E38
397,2.901435069735696E38
398,2.901435069735696E38
399,2.901435069735696E38
400,2.901435069735696E38
401,2.901435069735696E38
402,2.901435069735696E38
403,2.901435069735696E38
404,2.901435069735696E38
405,2.901435069735696E38
406,2.901435069735696E38
407,2.901435069735696E38
408,2.901435069735696E38
409,2.901435069735696E38
410,2.901435069735696E38
411,2.901435069735696E38
412,2.901435069735696E38
413,2.901435069735696E38
414,2.901435069735696E38
415,2.901435069735696E38
416,2.901435069735696E38
417,2.901435069735696E38
418,2.901435069735696E38
419,2.901435069735696E38
420,2.901435069735696E38
421,2.901435069735696E38
422,2.901435069735696E38
423,2.901435069735696E38
424,2.901435069735696E38
425,2.901435069735696E38
426,2.901435069735696E38
427,2.901435069735696E38
428,2.901435069735696E38
429,2.901435069735696E38
430,2.901435069735696E38
431,2.901435069735696E38
432,2.901435069735696E38
433,2.901435069735696E38
434,2.901435069735696E38
435,2.901435069735696E38
436,2.901435069735696E38
437,2.901435069735696E38
438,2.901435069735696E38
439,2.901435069735696E38
440,2.901435069735696E38
441,2.901435069735696E38
442,2.901435069735696E38
443,2.901435069735696E38
444,2.901435069735696E38
445,2.901435069735696E38
446,2.901435069735696E38
447,1.9056526707527299E37
448,1.9056526707527299E37
449,1.9056526707527299E37
450,1.9056526707527299E37
451,1.9056526707527299E37
452,1.9056526707527299E37
453,1.9056526707527299E37
454,1.9056526707527299E37
455,1.9056526707527299E37
456,1.9056526707527299E37
457,1.9056526707527299E37
458,1.9056526707527299E37
459,1.9056526707527299E37
460,1.9056526707527299E37
461,1.9056526707527299E37
462,1.9056526707527299E37
463,1.9056526707527299E37
464,1.9056526707527299E37
465,1.9056526707527299E37
466,1.9056526707527299E37
467,1.9056526707527299E37
468,1.9056526707527299E37
469,1.9056526707527299E37
470,1.9056526707527299E37
471,1.9056526707527299E37
472,1.9056526707527299E37
473,1.9056526707527299E37
474,1.9056526707527299E37
475,1.9056526707527299E37
476,1.9056526707527299E37
477,1.9056526707527299E37
478,1.9056526707527299E37
479,1.9056526707527299E37
480,1.9056526707527299E37
481,1.9056526707527299E37
482,1.9056526707527299E37
483,1.9056526707527299E37
484,1.9056526707527299E37
485,1.9056526707527299E37
486,1.9056526707527299E37
487,1.9056526707527299E37
488,1.9056526707527299E37
489,1.9056526707527299E37
490,1.9056526707527299E37
491,3.035975365009629E35
492,3.035975365009629E35
493,3.035975365009629E35
494,3.035975365009629E35
495,3.035975365009629E35
496,3.035975365009629E35
497,0.0
