Position,Relative_Likelihood
135,5.991259745325626E14
136,5.991259745325626E14
137,5.991259745325626E14
138,5.991259745325626E14
139,5.991259745325626E14
140,5.991259745325626E14
141,5.991259745325626E14
142,5.991259745325626E14
143,5.991259745325626E14
144,5.991259745325626E14
145,5.991259745325626E14
146,5.991259745325626E14
147,5.991259745325626E14
148,5.991259745325626E14
149,5.991259745325626E14
150,5.991259745325626E14
151,5.991259745325626E14
152,5.991259745325626E14
153,5.991259745325626E14
154,5.991259745325626E14
155,5.991259745325626E14
156,5.991259745325626E14
157,5.991259745325626E14
158,5.991259745325626E14
159,5.991259745325626E14
160,5.991259745325626E14
161,5.991259745325626E14
162,5.991259745325626E14
163,5.991259745325626E14
164,5.991259745325626E14
165,5.991259745325626E14
166,5.991259745325626E14
167,5.991259745325626E14
168,5.991259745325626E14
169,5.991259745325626E14
170,5.991259745325626E14
171,5.991259745325626E14
172,5.991259745325626E14
173,5.991259745325626E14
174,5.991259745325626E14
175,5.991259745325626E14
176,5.991259745325626E14
177,5.991259745325626E14
178,5.991259745325626E14
179,5.991259745325626E14
180,5.991259745325626E14
181,5.991259745325626E14
182,5.991259745325626E14
183,5.991259745325626E14
184,5.991259745325626E14
185,5.991259745325626E14
186,5.991259745325626E14
187,5.991259745325626E14
188,5.991259745325626E14
189,5.991259745325626E14
190,48305.3693437773
191,48305.3693437773
192,48305.3693437773
193,48305.3693437773
194,48305.3693437773
195,4089858.782840315
196,4089858.782840315
197,4089858.782840315
198,4089858.782840315
199,4089858.782840315
200,4089858.782840315
201,4089858.782840315
202,4089858.782840315
203,4089858.782840315
204,4089858.782840315
205,4089858.782840315
206,4089858.782840315
207,4089858.782840315
208,4089858.782840315
209,4089858.782840315
210,4089858.782840315
211,4089858.782840315
212,4089858.782840315
213,4089858.782840315
214,4089858.782840315
215,4089858.782840315
216,4089858.782840315
217,4089858.782840315
218,4089858.782840315
219,4089858.782840315
220,4089858.782840315
221,4089858.782840315
222,4089858.782840315
223,4089858.782840315
224,4089858.782840315
225,4089858.782840315
226,4089858.782840315
227,4089858.782840315
228,4089858.782840315
229,4089858.782840315
230,4089858.782840315
231,4089858.782840315
232,4089858.782840315
233,4089858.782840315
234,4089858.782840315
235,4089858.782840315
236,4089858.782840315
237,4089858.782840315
238,4089858.782840315
239,4089858.782840315
240,4089858.782840315
241,4089858.782840315
242,4089858.782840315
243,4089858.782840315
244,4089858.782840315
245,4089858.782840315
246,4089858.782840315
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,1.0060207503781762E14
262,1.0060207503781762E14
263,1.0060207503781762E14
264,1.0060207503781762E14
265,1.0060207503781762E14
266,1.0060207503781762E14
267,1.0060207503781762E14
268,1.0060207503781762E14
269,1.0060207503781762E14
270,1.0060207503781762E14
271,1.0060207503781762E14
272,1.0060207503781762E14
273,1.0060207503781762E14
274,1.0060207503781762E14
275,1.0060207503781762E14
276,1.0060207503781762E14
277,1.0060207503781762E14
278,1.0060207503781762E14
279,1.0060207503781762E14
280,1.0060207503781762E14
281,1.0060207503781762E14
282,1.0060207503781762E14
283,1.0060207503781762E14
284,1.0060207503781762E14
285,1.0060207503781762E14
286,1.0060207503781762E14
287,1.0060207503781762E14
288,1.0060207503781762E14
289,1.0060207503781762E14
290,1.0060207503781762E14
291,1.0060207503781762E14
292,1.0060207503781762E14
293,1.0060207503781762E14
294,1.0060207503781762E14
295,1.0060207503781762E14
296,1.0060207503781762E14
297,1.0060207503781762E14
298,1.0060207503781762E14
299,1.0060207503781762E14
300,1.0060207503781762E14
301,1.0060207503781762E14
302,1.0060207503781762E14
303,1.0060207503781762E14
304,1.0060207503781762E14
305,1.0060207503781762E14
306,1.0060207503781762E14
307,1.0060207503781762E14
308,1.0060207503781762E14
309,1.0060207503781762E14
310,1.0060207503781762E14
311,1.0060207503781762E14
312,1.0060207503781762E14
313,1.0060207503781762E14
314,1.0060207503781762E14
315,1.0060207503781762E14
316,1.0060207503781762E14
317,1.0060207503781762E14
318,1.0060207503781762E14
319,1.0060207503781762E14
320,1.0060207503781762E14
321,1.0060207503781762E14
322,1.0060207503781762E14
323,1.0060207503781762E14
324,1.0060207503781762E14
325,1.0060207503781762E14
326,1.0060207503781762E14
327,1.0060207503781762E14
328,1.0060207503781762E14
329,1.0060207503781762E14
330,1.0060207503781762E14
331,1.0060207503781762E14
332,1.0060207503781762E14
333,1.0060207503781762E14
334,1.0060207503781762E14
335,1.0060207503781762E14
336,1.0060207503781762E14
337,1.0060207503781762E14
338,1.0060207503781762E14
339,1.0060207503781762E14
340,1.0060207503781762E14
341,1.0060207503781762E14
342,1.0060207503781762E14
343,1.0060207503781762E14
344,1.0060207503781762E14
345,1.0060207503781762E14
346,1.0060207503781762E14
347,1.0060207503781762E14
348,1.0060207503781762E14
349,1.0060207503781762E14
350,0.0
351,0.0
352,8.503695137386017E13
353,8.503695137386017E13
354,8.503695137386017E13
355,8.503695137386017E13
356,8.503695137386017E13
357,8.503695137386017E13
358,8.503695137386017E13
359,8.503695137386017E13
360,8.503695137386017E13
361,8.503695137386017E13
362,8.503695137386017E13
363,8.503695137386017E13
364,8.503695137386017E13
365,8.503695137386017E13
366,8.503695137386017E13
367,8.503695137386017E13
368,8.503695137386017E13
369,8.503695137386017E13
370,8.503695137386017E13
371,8.503695137386017E13
372,8.503695137386017E13
373,8.503695137386017E13
374,8.503695137386017E13
375,8.503695137386017E13
376,8.503695137386017E13
377,8.503695137386017E13
378,8.503695137386017E13
379,8.503695137386017E13
380,8.503695137386017E13
381,8.503695137386017E13
382,8.503695137386017E13
383,8.503695137386017E13
384,8.503695137386017E13
385,8.503695137386017E13
386,6.401427274004805E11
387,6.401427274004805E11
388,6.401427274004805E11
389,6.401427274004805E11
390,6.401427274004805E11
391,6.401427274004805E11
392,6.401427274004805E11
393,6.401427274004805E11
394,6.401427274004805E11
395,6.401427274004805E11
396,6.401427274004805E11
397,6.401427274004805E11
398,6.401427274004805E11
399,6.401427274004805E11
400,6.401427274004805E11
401,6.401427274004805E11
402,6.401427274004805E11
403,6.401427274004805E11
404,9476333.141640257
405,9476333.141640257
406,9476333.141640257
407,9476333.141640257
408,9476333.141640257
409,9476333.141640257
410,9476333.141640257
411,9476333.141640257
412,9476333.141640257
413,9476333.141640257
414,9476333.141640257
415,9476333.141640257
416,9476333.141640257
417,9476333.141640257
418,9476333.141640257
419,9476333.141640257
420,9476333.141640257
421,9476333.141640257
422,9476333.141640257
423,9476333.141640257
424,9476333.141640257
425,9476333.141640257
426,9476333.141640257
427,9476333.141640257
428,9476333.141640257
429,9476333.141640257
430,9476333.141640257
431,9476333.141640257
432,9476333.141640257
433,9476333.141640257
434,9476333.141640257
435,9476333.141640257
436,9476333.141640257
437,9476333.141640257
438,9476333.141640257
439,9476333.141640257
440,9476333.141640257
441,9476333.141640257
442,9476333.141640257
443,9476333.141640257
444,9476333.141640257
445,9476333.141640257
446,9476333.141640257
447,9476333.141640257
448,9476333.141640257
449,9476333.141640257
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,5.066128807153608E11
629,5.066128807153608E11
630,5.066128807153608E11
631,5.066128807153608E11
632,5.066128807153608E11
633,5.066128807153608E11
634,5.066128807153608E11
635,5.066128807153608E11
636,5.066128807153608E11
637,5.066128807153608E11
638,5.066128807153608E11
639,5.066128807153608E11
640,5.066128807153608E11
641,5.066128807153608E11
642,5.066128807153608E11
643,5.066128807153608E11
644,5.066128807153608E11
645,5.066128807153608E11
646,5.066128807153608E11
647,5.066128807153608E11
648,5.066128807153608E11
649,5.066128807153608E11
650,5.066128807153608E11
651,5.066128807153608E11
652,5.066128807153608E11
653,5.066128807153608E11
654,5.066128807153608E11
655,5.066128807153608E11
656,5.066128807153608E11
657,5.066128807153608E11
658,5.066128807153608E11
659,5.066128807153608E11
660,5.066128807153608E11
661,5.066128807153608E11
662,5.066128807153608E11
663,5.066128807153608E11
664,5.066128807153608E11
665,5.066128807153608E11
666,5.066128807153608E11
667,5.066128807153608E11
668,5.066128807153608E11
669,5.066128807153608E11
670,5.066128807153608E11
671,5.066128807153608E11
672,5.066128807153608E11
673,5.066128807153608E11
674,5.066128807153608E11
675,5.066128807153608E11
676,5.066128807153608E11
677,5.066128807153608E11
678,5.066128807153608E11
679,5.066128807153608E11
680,5.066128807153608E11
681,5.066128807153608E11
682,5.066128807153608E11
683,5.066128807153608E11
684,5.066128807153608E11
685,5.066128807153608E11
686,5.066128807153608E11
687,5.066128807153608E11
688,5.066128807153608E11
689,5.066128807153608E11
690,5.066128807153608E11
691,5.066128807153608E11
692,5.066128807153608E11
693,5.066128807153608E11
694,5.066128807153608E11
695,5.066128807153608E11
696,5.066128807153608E11
697,5.066128807153608E11
698,5.066128807153608E11
699,5.066128807153608E11
700,5.066128807153608E11
701,5.066128807153608E11
702,5.066128807153608E11
703,5.066128807153608E11
704,5.066128807153608E11
705,5.066128807153608E11
706,5.066128807153608E11
707,5.066128807153608E11
708,5.066128807153608E11
709,5.066128807153608E11
710,5.066128807153608E11
711,5.066128807153608E11
712,5.066128807153608E11
713,5.066128807153608E11
714,5.066128807153608E11
715,5.066128807153608E11
716,5.066128807153608E11
717,5.066128807153608E11
718,5.066128807153608E11
719,5.066128807153608E11
720,5.066128807153608E11
721,5.066128807153608E11
722,5.066128807153608E11
723,5.066128807153608E11
724,5.066128807153608E11
725,5.066128807153608E11
726,5.066128807153608E11
727,5.066128807153608E11
728,5.066128807153608E11
729,5.066128807153608E11
730,5.066128807153608E11
731,5.066128807153608E11
732,5.066128807153608E11
733,5.066128807153608E11
734,5.066128807153608E11
735,5.066128807153608E11
736,5.066128807153608E11
737,5.066128807153608E11
738,5.066128807153608E11
739,5.066128807153608E11
740,5.066128807153608E11
741,5.066128807153608E11
742,5.066128807153608E11
743,5.066128807153608E11
744,5.066128807153608E11
745,5.066128807153608E11
746,5.066128807153608E11
747,5.066128807153608E11
748,5.066128807153608E11
749,5.066128807153608E11
750,5.066128807153608E11
751,5.066128807153608E11
752,5.066128807153608E11
753,5.066128807153608E11
754,5.066128807153608E11
755,5.066128807153608E11
756,5.066128807153608E11
757,5.066128807153608E11
758,5.066128807153608E11
759,5.066128807153608E11
760,5.066128807153608E11
761,5.066128807153608E11
762,5.066128807153608E11
763,5.066128807153608E11
764,5.066128807153608E11
765,5.066128807153608E11
766,5.066128807153608E11
767,5.066128807153608E11
768,5.066128807153608E11
769,5.066128807153608E11
770,5.066128807153608E11
771,5.066128807153608E11
772,5.066128807153608E11
773,5.066128807153608E11
774,5.066128807153608E11
775,5.066128807153608E11
776,5.066128807153608E11
777,5.066128807153608E11
778,5.066128807153608E11
779,5.066128807153608E11
780,5.066128807153608E11
781,5.066128807153608E11
782,5.066128807153608E11
783,5.066128807153608E11
784,5.066128807153608E11
785,5.066128807153608E11
786,5.066128807153608E11
787,5.066128807153608E11
788,5.066128807153608E11
789,5.066128807153608E11
790,5.066128807153608E11
791,5.066128807153608E11
792,5.066128807153608E11
793,5.066128807153608E11
794,5.066128807153608E11
795,5.066128807153608E11
796,5.066128807153608E11
797,5.066128807153608E11
798,5.066128807153608E11
799,5.066128807153608E11
800,5.066128807153608E11
801,5.066128807153608E11
802,5.066128807153608E11
803,5.066128807153608E11
804,5.066128807153608E11
805,5.066128807153608E11
806,5.066128807153608E11
807,5.066128807153608E11
808,5.066128807153608E11
809,5.066128807153608E11
810,5.066128807153608E11
811,5.066128807153608E11
812,5.066128807153608E11
813,5.066128807153608E11
814,5.066128807153608E11
815,5.066128807153608E11
816,5.066128807153608E11
817,5.066128807153608E11
818,5.066128807153608E11
819,5.066128807153608E11
820,5.066128807153608E11
821,5.066128807153608E11
822,5.066128807153608E11
823,5.066128807153608E11
824,5.066128807153608E11
825,5.066128807153608E11
826,5.066128807153608E11
827,5.066128807153608E11
828,5.066128807153608E11
829,5.066128807153608E11
830,5.066128807153608E11
831,5.066128807153608E11
832,5.066128807153608E11
833,5.066128807153608E11
834,5.066128807153608E11
835,5.066128807153608E11
836,5.066128807153608E11
837,5.066128807153608E11
838,5.066128807153608E11
839,5.066128807153608E11
840,5.066128807153608E11
841,5.066128807153608E11
842,5.066128807153608E11
843,5.066128807153608E11
844,5.066128807153608E11
845,5.066128807153608E11
846,5.066128807153608E11
847,5.066128807153608E11
848,5.066128807153608E11
849,5.066128807153608E11
850,5.066128807153608E11
851,5.066128807153608E11
852,5.066128807153608E11
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,4.612109091881665E8
919,4.612109091881665E8
920,4.612109091881665E8
921,4.612109091881665E8
922,4.612109091881665E8
923,4.612109091881665E8
924,4.612109091881665E8
925,4.612109091881665E8
926,4.612109091881665E8
927,4.612109091881665E8
928,4.612109091881665E8
929,4.612109091881665E8
930,4.612109091881665E8
931,4.612109091881665E8
932,4.612109091881665E8
933,4.612109091881665E8
934,4.612109091881665E8
935,4.612109091881665E8
936,4.612109091881665E8
937,4.612109091881665E8
938,4.612109091881665E8
939,4.612109091881665E8
940,4.612109091881665E8
941,4.612109091881665E8
942,4.612109091881665E8
943,4.612109091881665E8
944,4.612109091881665E8
945,4.612109091881665E8
946,4.612109091881665E8
947,4.612109091881665E8
948,4.612109091881665E8
949,4.612109091881665E8
950,4.612109091881665E8
951,4.612109091881665E8
952,4.612109091881665E8
953,4.612109091881665E8
954,4.612109091881665E8
955,4.612109091881665E8
956,4.612109091881665E8
957,4.612109091881665E8
958,4.612109091881665E8
959,4.612109091881665E8
960,4.612109091881665E8
961,4.612109091881665E8
962,4.612109091881665E8
963,4.612109091881665E8
964,4.612109091881665E8
965,4.612109091881665E8
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
